 -2.6540245069593977e-09	 -259.6194627415841	 -265.2292574426996
 -1.8158103199116227e-09	 -229.73908173222927	 -232.1120454330017
 -3.7127221115969397e-09	 -218.28674076328375	 -218.52294305198637
 -1.1356468654522158e-09	 -231.90112055359018	 -235.95748110801588
 -2.477687380292949e-09	 -229.2469943444834	 -229.43113042655148
 -6.808228872250061e-10	 -237.44557907577763	 -238.25340840969466
 -1.0308140550886161e-09	 -243.94137071209303	 -244.56396982605875
 -7.027926629185954e-10	 -226.23978915302837	 -227.2637447400566
 -5.707564843665789e-09	 -236.99242690249974	 -238.83862118006775
 -1.1141758272956426e-09	 -201.82334991030953	 -204.31385014057423
 -9.267787669926803e-10	 -211.23767721206556	 -212.57444871345223
 -2.8954796195936516e-09	 -234.4570550972973	 -235.00083311871506
 -1.3664341837485956e-09	 -210.66784066370099	 -212.7776880880407
 -1.043716943698285e-09	 -200.97999594017975	 -202.07728615661853
 -1.3681330404196368e-09	 -215.07427940249923	 -216.00887828481336
 -2.1910581476646966e-09	 -238.54471032900716	 -239.1674482766523
 -7.991563360862272e-10	 -239.24260013473116	 -239.41391243105164
 -8.953908778995232e-10	 -205.80294877812665	 -207.0920386275748
 -1.1486279476950628e-09	 -224.84740686966973	 -229.116836206287
 -1.2586824122989231e-09	 -219.81710769798528	 -223.87760378032615
 -1.0546376438813868e-09	 -202.9994014257442	 -204.1169400525142
 -1.1050628291555447e-09	 -229.4794943896092	 -230.24487647971893
 -1.4297136473273854e-09	 -211.25465381865874	 -211.53003698143806
 -1.6175695098241128e-09	 -226.87160353217536	 -228.1087802528327
 -1.3197881231646031e-09	 -220.47979566525157	 -223.4233032212953
 -8.714140625545284e-10	 -223.87059817994552	 -224.32511474292465
 -1.5279736049829562e-08	 -234.70056359361254	 -235.79137775846579
 -7.273353906716369e-10	 -229.93903265508334	 -232.64076663544364
 -8.558364616091386e-10	 -222.9525727901006	 -224.05351266425296
 -2.200365285258212e-09	 -203.3101627238817	 -205.5184075050346
 -2.0002465963765624e-09	 -220.84263116191917	 -222.71013377958283
 -4.5422015338517685e-10	 -252.92976025920532	 -257.06466546540537
 -1.3652588343228461e-09	 -228.34374265488702	 -230.81162863220075
 -1.4826998351864852e-09	 -232.83702050267226	 -234.1001825830097
 -1.8712544048227457e-09	 -225.77418476345812	 -227.47174985103166
 -4.093570600232221e-09	 -207.07872892273681	 -211.67961564353246
