 -3.735071711622675e-09	 -259.5304951314208	 -265.2292358995112
 -1722.7031168380877	 -250.34577886627582	 -18350.673392100973
 -353.3269177489001	 -230.17525172525725	 -2627.9458345232706
 -12981.668273415096	 -211.72967471062492	 -8575.17598589598
 -523.2448050333583	 -233.8669357875666	 -6419.974386178738
 -10402.5573580264	 -205.59945796060842	 -8779.700959143905
 -824.7732659423041	 -214.34327353426954	 -6453.321254257389
 -10358.839381495127	 -217.24098028287872	 -1127.9212694116636
 -1901.9876415906049	 -215.3456721761735	 -216.59337361007164
 -24507.24489883151	 -212.39026015203964	 -15767.747290714236
 -68.6357454502041	 -232.86233347223992	 -628.0678150772563
 -328.9954028718401	 -201.54833444962597	 -467.8360252612969
 -2526.975994599668	 -215.731128324645	 -2014.5101950715898
 -2209.985218933789	 -215.4666157600831	 -974.6864527382597
 -4078.3383896465775	 -220.2290906045385	 -9699.973607975911
 -2894.600798715396	 -244.48814352429048	 -1475.552893002556
 -3688.0503730614264	 -224.49476357967927	 -17752.17666305126
 -6069.247153612078	 -238.499267228507	 -237.97940435297426
 -7544.050262275731	 -201.76608957734373	 -1330.236358828689
 -506.66340316223335	 -240.86267572995249	 -967.5855579466373
 -522.8454823182251	 -236.60567213332155	 -1971.3761745387867
 -29484.061609995297	 -239.3182503758031	 -19325.505757625306
 -298.19928341861146	 -245.4139976442747	 -1850.4068876027814
 -52.07852760188867	 -223.7808756816903	 -6722.577980156383
 -3240.290814688992	 -213.13948334754787	 -3651.467702745862
 -1539.3777199680949	 -225.3128977067261	 -575.9723826974541
 -999.5089449896276	 -246.36242205785484	 -1450.0038315083098
 -1.652770918748505e-09	 -220.01883132577018	 -220.71502060974774
 -4347.334557837958	 -213.7231021355512	 -3519.4303496801945
 -29.084934323832996	 -226.08637413106277	 -1553.0568748543192
 -3557.436937752204	 -222.7994474396543	 -254.54971563097374
 -99.97723654755272	 -196.13382767037635	 -1731.3922793675074
 -530.8085056799495	 -218.61347767974954	 -3366.8224687207667
 -2650.0568030826134	 -197.30414037908346	 -2014.0684608493377
 -648.4527391519268	 -239.1464521146014	 -239.9270001985441
 -0.44907341129775336	 -232.44079136129895	 -2506.9098200990143
 -1928.5778374854663	 -235.5984158056578	 -1703.0543430627247
 -39667.932475474925	 -223.32219703024288	 -525.0397858527468
 -81.05129764399132	 -247.62150108628458	 -250.2009482022128
 -2069.4379541329868	 -245.18766248062383	 -603.6850058431717
 -66.77921225509131	 -238.60394294711148	 -6573.507907908714
 -642.2434290965303	 -222.49592720235168	 -3201.8188153949736
 -790.5732394508279	 -252.81834440916796	 -333.6379128641292
 -471.3621865851907	 -200.9277748488841	 -201.8284673523074
 -1211.25426894193	 -239.7203467149491	 -730.9527282552722
 -1340.839159996281	 -219.0838546654401	 -221.7475058987201
 -17.435888470446155	 -223.74417440584506	 -360.275827783024
 -221.7209928732596	 -234.09150807582483	 -235.20092350571082
 -836.9522931009549	 -223.41983139123232	 -1034.48295586315
 -1139.1180463766518	 -202.34221026762185	 -1101.299573718597
 -81.22143560454198	 -221.94222515964276	 -17031.774818760143
 -286.61675170758525	 -221.86844872370048	 -4249.389812619649
 -0.18056155299887341	 -216.42575647313942	 -864.5305527424573
 -69.73745206254567	 -223.86014681487205	 -1476.7033298176702
 -2037.9581289139892	 -229.83620285670858	 -919.2364919792907
 -9532.5330038567	 -222.14211741690272	 -6828.436545749209
 -2884.816159010863	 -219.6659914991092	 -4457.206785662696
 -1626.1226860696502	 -221.3387255136403	 -6900.685850619158
 -2140.673489150637	 -216.27013836822073	 -11976.447938328763
 -123.63129036437276	 -218.56022398670626	 -2541.6791248202057
 -214.5425160244549	 -234.14572261441796	 -2583.2632332010617
 -7925.448503618008	 -221.86124550125342	 -222.29668358686638
 -6350.764984018349	 -239.89699820662258	 -274.67032710508545
 -24.171477928649875	 -230.81938820735658	 -1508.1141861213782
 -3254.9127081118927	 -201.16179227517256	 -283.46245634251363
 -158.0630731839235	 -206.07410634156707	 -2468.5547450794647
 -4893.279154362766	 -223.82456111939086	 -1316.7120183751704
 -806.7843320918112	 -239.2967106959717	 -7895.484986151751
 -2646.2223249392136	 -242.60846468549582	 -2118.8882437131997
 -888.2729860000225	 -224.88208778132218	 -9329.624313692542
 -1918.0413420058142	 -233.9480605286226	 -1022.3654317473774
 -3390.8618741804003	 -212.67400974851148	 -1306.907995186577
 -3661.891871506305	 -224.03970716683088	 -224.6529993816244
 -3628.410560109651	 -226.51872310646445	 -1672.2029749849771
 -3432.0838905582536	 -223.0980502976309	 -225.19284458342133
 -1618.6078935419744	 -218.46271337466916	 -3854.6494436866956
 -4464.2284625584225	 -192.0398902881689	 -4664.144334576209
 -748.3317277937832	 -204.79986225141965	 -292.3498409571662
 -10669.457784803388	 -232.04189175576386	 -10954.924711606096
 -17603.463904690856	 -242.52157070987755	 -12630.255664037564
 -2740.885657497145	 -243.69694316713	 -1025.3097043156195
 -13102.14551761635	 -233.04735510723165	 -12632.816999028286
 -1003.310170436182	 -209.68543519456986	 -3777.8371803232503
 -3.7220169990438225e-10	 -244.23254169597675	 -1710.9391895152817
 -2372.6304171165098	 -232.47562669567114	 -2171.3315292295392
 -475.5815843923307	 -239.33602908588418	 -240.5917005919711
 -85.17629500485192	 -250.01879692601665	 -260.4898483645469
 -18234.097340791413	 -218.17012166618048	 -3262.179016854857
 -80.545349945631	 -239.60636226975703	 -245.15987442441133
 -5.009402617511009	 -228.0404922211971	 -411.42784661907655
 -473.26784095400274	 -215.0028047201342	 -1699.4653590942326
 -204.48653317477434	 -251.24750978072902	 -2822.5145996955193
 -654.91417826277	 -211.5212398126538	 -231.6225201227279
 -21.192019133321093	 -221.56647849155058	 -221.9756573763494
 -3848.1991287205433	 -233.32060679717938	 -234.55973365773676
 -2478.231570078572	 -213.6160311882817	 -555.6533855315201
 -380.78994023948945	 -221.89015337279042	 -222.56669894288424
 -546.3588617443872	 -193.5891300548405	 -194.48789955825643
 -1269.7889963187756	 -230.00322871205643	 -6894.221838135523
 -1983.5685959766329	 -203.40625166008832	 -21551.8388745324
 -15461.737242461813	 -244.5047356985247	 -3783.323667294262
